,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0052856,75.10770839,-0.000193228,0.357638647,-0.000540288,0.999568912,0.999892089
FBgn0053051,115.0908608,-3.01E-05,0.222815578,-0.000135247,0.999892089,0.999892089
FBgn0000024,6.405810918,-0.070830522,0.694675327,-0.101962053,0.918786796,NA
FBgn0000045,6.496953448,0.14601948,0.722285119,0.202163212,0.839789132,NA
FBgn0000061,1.578394719,1.935972987,1.559068799,1.241749554,0.21432898,NA
FBgn0000075,2.052335349,-0.190979111,1.192582998,-0.160139052,0.872771539,NA
FBgn0000099,1.671762255,-0.573959692,1.423815495,-0.403113812,0.6868645,NA
FBgn0000114,3.690769986,-0.502652828,1.089675738,-0.461286611,0.64459299,NA
FBgn0000158,6.042238593,-0.129715888,0.703281823,-0.18444368,0.853665406,NA
FBgn0000166,8.046036168,0.000556217,0.709058808,0.000784444,0.999374104,NA
FBgn0000182,3.817813394,0.416582569,0.917021454,0.454277888,0.649628829,NA
FBgn0000233,5.156657001,-0.849572116,0.825472217,-1.029195288,0.303387916,NA
FBgn0000241,8.279711879,0.548568347,0.738918559,0.742393516,0.457848947,NA
FBgn0000251,1.97484526,0.205222588,1.211610429,0.169380011,0.865497745,NA
FBgn0000303,2.691732452,0.742205268,1.110797021,0.668173621,0.504022772,NA
FBgn0000316,1.906619197,-0.555464912,1.412458583,-0.393261027,0.6941267,NA
FBgn0000357,3.411819307,0.532259935,0.931645711,0.571311528,0.567788489,NA
FBgn0000363,3.198150149,0.410394622,0.988497791,0.415169994,0.678017463,NA
FBgn0000422,6.74212425,0.286608109,0.693252512,0.413425273,0.679295062,NA
FBgn0000442,3.589407217,0.152634137,0.962211558,0.158628459,0.873961605,NA
FBgn0000448,7.619267819,0.56541495,0.628191287,0.900068119,0.368084001,NA
FBgn0000459,4.721059369,1.098359179,0.844324141,1.300873831,0.193301645,NA
FBgn0000497,2.247957861,-3.991679145,1.489044459,-2.68069843,0.007346869,NA
FBgn0000500,4.590369346,1.022413225,0.888316323,1.150956251,0.249750234,NA
FBgn0000504,7.052761665,0.206005485,1.030521277,0.199904155,0.841555541,NA
FBgn0000533,6.694367902,0.65089017,0.742150199,0.877032939,0.380468747,NA
FBgn0000551,1.618549787,-0.753814749,1.580120117,-0.477061675,0.633318205,NA
FBgn0000592,3.234909267,-0.241780047,1.071517116,-0.225642729,0.821479305,NA
FBgn0000640,1.067530848,-1.077209898,2.182753062,-0.493509741,0.621652459,NA
FBgn0000644,6.039876306,-0.841082789,0.757882714,-1.109779619,0.267094004,NA
FBgn0000658,3.953571415,0.132006637,0.88677631,0.148861258,0.881663112,NA
FBgn0000659,2.169006052,0.689070681,1.22196559,0.563903507,0.572819803,NA
FBgn0001120,1.783348536,0.811530021,1.376808782,0.589428272,0.555574016,NA
FBgn0001134,8.4303879,0.407869779,0.736460838,0.553824125,0.579699216,NA
FBgn0001170,2.095232021,-0.762087186,1.215213015,-0.627122304,0.530579068,NA
FBgn0001180,3.868196248,-0.294824112,0.968931582,-0.304277533,0.76091646,NA
FBgn0001216,2.043448579,0.79220962,1.232310354,0.642865344,0.520311478,NA
FBgn0001217,2.691286948,0.748530384,1.119665942,0.6685301,0.503795275,NA
FBgn0001229,2.760325557,0.561367293,1.315893796,0.426605319,0.669666823,NA
FBgn0001253,2.44011184,0.794637145,1.220285547,0.651189508,0.514924162,NA
FBgn0001319,1.513664384,0.044848254,1.448132969,0.030969707,0.975293698,NA
FBgn0001981,1.849911183,-0.237645372,1.412320364,-0.16826591,0.866374091,NA
FBgn0001991,3.650005589,-0.313588611,0.888293373,-0.353023698,0.724070675,NA
FBgn0001992,6.619907313,0.805585626,0.699036478,1.152422873,0.249147346,NA
FBgn0002023,2.350137637,0.130377697,1.176875906,0.110782875,0.911788525,NA
FBgn0002306,7.725640586,-0.560611446,0.787268992,-0.712096439,0.476405059,NA
FBgn0002531,6.613982459,-0.484312714,0.789970727,-0.613076786,0.539825569,NA
FBgn0002563,3.903141536,0.356929432,0.899938258,0.396615466,0.691651046,NA
FBgn0002565,1.780063955,-0.500519929,1.377033683,-0.363476896,0.716248669,NA
FBgn0002569,5.813602702,-0.040245884,0.74347578,-0.054132071,0.956829941,NA
FBgn0002570,6.093931206,-0.198767607,0.68991252,-0.288105523,0.773265965,NA
FBgn0002571,2.054663919,0.098698106,1.253986929,0.078707444,0.937265325,NA
FBgn0002578,3.077464678,1.837989507,1.140392819,1.611716136,0.107023725,NA
FBgn0002709,3.05940473,0.019662543,1.071159192,0.018356322,0.985354596,NA
FBgn0002732,3.798815236,-0.625724018,0.874163434,-0.71579752,0.474116384,NA
FBgn0002735,4.574056409,-0.152984653,0.844289916,-0.181199195,0.856211226,NA
FBgn0002772,2.159292948,0.466117346,1.263592146,0.36888275,0.712215122,NA
FBgn0002842,2.742128405,1.342833926,1.1256095,1.192983825,0.232875708,NA
FBgn0002863,1.916344835,-0.801184906,1.619690896,-0.494652966,0.620845107,NA
FBgn0002930,2.79752616,0.30686394,1.161537362,0.264187748,0.791635251,NA
FBgn0002936,4.169006222,0.395793931,0.870005004,0.454932936,0.649157487,NA
FBgn0002939,7.005629727,-0.952252912,0.684961763,-1.39022784,0.164459702,NA
FBgn0002940,1.53599572,-0.092476678,1.358026356,-0.068096379,0.945708913,NA
FBgn0002985,2.729672445,-1.623919126,1.536175825,-1.057118007,0.290457734,NA
FBgn0003028,5.832231409,1.414814927,0.823135209,1.718812306,0.085648554,NA
FBgn0003046,4.345745802,-0.063058654,0.847988492,-0.07436263,0.940721844,NA
FBgn0003090,5.747424553,0.480344174,0.837470422,0.573565539,0.566261837,NA
FBgn0003091,3.510630131,-1.128709746,0.98473665,-1.146204669,0.251710476,NA
FBgn0003174,2.747089222,0.213762511,1.112771575,0.192099184,0.847664514,NA
FBgn0003254,2.531268618,-0.079391244,1.196276917,-0.066365273,0.947087017,NA
FBgn0003267,4.157692053,0.302210681,1.002096009,0.30157857,0.762973346,NA
FBgn0003292,2.362893723,-0.572290108,1.171745628,-0.488408144,0.625260774,NA
FBgn0003300,1.253230959,-0.855500643,2.108344004,-0.405769002,0.684912337,NA
FBgn0003312,1.769381884,-0.710881726,1.371518494,-0.518317274,0.604236923,NA
FBgn0003326,3.624234245,0.594936093,0.930795764,0.639169318,0.52271279,NA
FBgn0003372,2.666529674,-0.34658049,1.281026618,-0.270549015,0.786737913,NA
FBgn0003380,1.162688295,0.636031663,1.69023101,0.376298659,0.706694876,NA
FBgn0003382,2.047535232,0.727295067,1.290051477,0.563772129,0.572909222,NA
FBgn0003383,4.815791132,0.082237222,0.87619375,0.093857348,0.925222475,NA
FBgn0003388,6.903274461,0.037469591,0.702594926,0.05333029,0.957468747,NA
FBgn0003450,2.29746942,-0.367808078,1.274727847,-0.288538513,0.772934554,NA
FBgn0003515,3.914091144,0.137978668,0.904574985,0.152534251,0.878765578,NA
FBgn0003710,6.717983832,-0.605603607,0.675158746,-0.896979578,0.369729814,NA
FBgn0003733,7.852411982,-0.868187338,0.658093148,-1.319246889,0.187086587,NA
FBgn0003749,3.792041745,-0.488128696,0.881189041,-0.553943222,0.579617704,NA
FBgn0003867,2.616278113,0.621995242,1.208141615,0.514836369,0.606667369,NA
FBgn0003889,3.758754047,1.347709038,0.98407312,1.369521238,0.170836401,NA
FBgn0003922,1.969995299,3.161082479,1.946731259,1.62378986,0.104420665,NA
FBgn0003930,8.286938034,0.245618703,1.868163304,0.131476035,NA,NA
FBgn0003935,1.612866245,-1.026948342,1.956964673,-0.524765907,0.599745934,NA
FBgn0003938,2.736366665,0.287147194,1.817543181,0.15798645,0.874467476,NA
FBgn0003961,4.052806656,0.753609227,0.864829318,0.871396484,0.383537705,NA
FBgn0003970,1.774885029,1.960582135,1.554451547,1.261269378,0.20721181,NA
FBgn0003975,3.899855585,0.238439567,0.879248444,0.271185657,0.786248244,NA
FBgn0003983,1.82274157,0.073065009,1.268066481,0.057619226,0.954051935,NA
FBgn0004003,1.490179372,-0.288404744,1.479328972,-0.194956463,0.845427031,NA
FBgn0004028,7.525657313,0.660099853,0.663031158,0.995578933,0.319454775,NA
FBgn0004045,1.742115566,-0.803543093,1.371056238,-0.586075954,0.557824474,NA
FBgn0004052,3.02634063,-0.151109887,1.104698905,-0.136788302,0.891198131,NA
FBgn0004110,5.506777804,1.155064762,0.803227005,1.438030289,0.15042546,NA
FBgn0004117,1.266201562,-0.094360658,1.631220692,-0.057846653,0.953870777,NA
FBgn0004191,5.336524356,0.308067846,2.632742794,0.117014031,NA,NA
FBgn0004242,2.042323536,0.345682551,1.464308337,0.236072242,0.813376613,NA
FBgn0004360,6.992169989,-0.560433317,0.732614282,-0.764977329,0.444285044,NA
FBgn0004377,4.388828359,0.340283403,0.928023239,0.366675519,0.71386107,NA
FBgn0004431,6.829937642,0.418399311,0.704196342,0.594151497,0.55241079,NA
FBgn0004513,1.585752171,0.356129465,1.326900442,0.268392001,0.788397596,NA
FBgn0004514,2.295921114,-0.626587998,1.281612072,-0.488906129,0.624908156,NA
FBgn0004552,3.610632499,0.054789886,0.912684651,0.060031563,0.952130496,NA
FBgn0004573,2.910378345,0.190419675,1.134904207,0.1677848,0.866752581,NA
FBgn0004577,2.454803983,0.516340057,1.079749073,0.478203751,0.632505193,NA
FBgn0004580,2.535748634,0.300738906,1.110482618,0.270818202,0.786530859,NA
FBgn0004618,1.32425895,1.679349373,1.723679016,0.974281961,0.329916559,NA
FBgn0004623,3.126611034,1.602837657,1.066737514,1.502560505,0.132952415,NA
FBgn0004644,4.926416213,-0.437369905,0.801367108,-0.545779707,0.585217374,NA
FBgn0004649,1.45361827,0.55259109,1.65580061,0.333730454,0.738582967,NA
FBgn0004795,3.293784826,0.038474959,1.004900037,0.038287349,0.969458577,NA
FBgn0004878,4.23448344,-0.112782785,0.861769139,-0.130873548,0.89587534,NA
FBgn0004885,7.090082341,-0.235950018,0.657778192,-0.358707571,0.719813864,NA
FBgn0004896,6.958751966,-0.677628403,0.700724735,-0.967039365,0.333524355,NA
FBgn0004910,1.600038424,0.314895661,1.388362787,0.22681079,0.820570873,NA
FBgn0005391,2.041572678,-0.102535968,1.37245315,-0.074709995,0.940445455,NA
FBgn0005561,6.566813911,-0.478372237,0.676403314,-0.707229293,0.479423998,NA
FBgn0005564,5.765658151,0.384043819,0.800347767,0.479846181,0.631336773,NA
FBgn0005586,5.409891875,-0.604164175,0.730717593,-0.826809401,0.408345101,NA
FBgn0005613,7.454530493,-0.028172052,0.714517452,-0.039428081,0.968549092,NA
FBgn0005626,4.243302143,-0.707975786,0.921212834,-0.768525751,0.442174898,NA
FBgn0005638,3.833242712,-1.300839329,0.902011489,-1.442153836,0.14925898,NA
FBgn0005677,5.864096309,0.190020571,0.787678634,0.241241241,0.809368149,NA
FBgn0010014,3.731235999,-0.25099984,0.944594083,-0.265722435,0.790452984,NA
FBgn0010042,6.023026299,0.250916389,0.777876947,0.322565657,0.747024206,NA
FBgn0010044,5.089117177,0.705350495,0.852048691,0.827828858,0.407767429,NA
FBgn0010105,3.476555032,0.241687535,0.963766416,0.250773975,0.801988864,NA
FBgn0010109,2.149051415,1.780770561,1.444010925,1.23321128,0.217496948,NA
FBgn0010114,4.338666965,0.012741576,0.834559048,0.015267435,0.987818822,NA
FBgn0010241,7.154670347,-0.522470991,0.693380965,-0.753512163,0.451142205,NA
FBgn0010258,8.157571054,0.697490713,0.61394308,1.13608368,0.255921544,NA
FBgn0010317,4.933837966,0.159272892,0.82970754,0.19196269,0.847771431,NA
FBgn0010387,5.936051466,-1.264808683,0.927165119,-1.364167673,0.1725148,NA
FBgn0010399,5.859171034,0.366196166,0.801100679,0.457116285,0.647587466,NA
FBgn0010431,2.173302307,0.267692524,1.365940011,0.195976779,0.844628341,NA
FBgn0010453,1.883320953,-1.331503355,1.417737391,-0.939174888,0.34764096,NA
FBgn0011283,4.105277729,0.340679017,1.077851378,0.316072349,0.751947594,NA
FBgn0011603,6.147250323,0.038098797,0.787014156,0.048409291,0.961390055,NA
FBgn0011653,7.286345132,-1.196920026,0.779044338,-1.536395256,0.124441469,NA
FBgn0011670,1.063065386,0.550663895,2.179363758,0.25267186,0.800521795,NA
FBgn0011693,1.897890556,-0.054851044,1.411727698,-0.038853841,0.969006918,NA
FBgn0011746,8.511458155,-0.031691243,0.705765106,-0.044903385,0.964184318,NA
FBgn0011987,1.214658569,-0.328818276,2.079312107,-0.158138009,0.874348051,NA
FBgn0012344,4.940284042,-0.1479261,0.795441872,-0.185967203,0.852470481,NA
FBgn0013276,2.484994413,0.17632544,1.224045638,0.144051361,0.885459912,NA
FBgn0013277,2.567893552,-0.945741329,1.766559594,-0.535357727,0.592402515,NA
FBgn0013278,4.877594179,1.686251727,0.986593451,1.709165741,0.087420253,NA
FBgn0013279,5.530842649,0.048351359,1.18979892,0.040638261,0.967584281,NA
FBgn0013323,3.600039542,-0.162806933,0.973531286,-0.167233386,0.867186416,NA
FBgn0013342,3.810610952,-0.189835754,0.97587072,-0.194529614,0.84576121,NA
FBgn0013348,1.632320144,0.33862822,1.387237673,0.244102526,0.807151416,NA
FBgn0013772,7.326275356,0.433843508,0.662590173,0.654769005,0.512616489,NA
FBgn0013812,6.70681355,-0.254371902,0.717183659,-0.354681675,0.722828081,NA
FBgn0013949,2.336462434,0.579138525,1.138652115,0.508617616,0.611020278,NA
FBgn0013995,7.482461452,0.150485075,0.799962113,0.188115253,0.850786305,NA
FBgn0014019,1.547919477,1.01832244,1.487857724,0.68442192,0.493708778,NA
FBgn0014073,3.225797499,-0.779623515,0.979855334,-0.795651652,0.426234536,NA
FBgn0014396,2.427329017,0.497111517,1.128480022,0.440514238,0.659564702,NA
FBgn0014464,3.194757465,-0.391289112,0.965706663,-0.405184232,0.685342095,NA
FBgn0014465,3.572131001,-0.364533005,1.020341271,-0.357265766,0.720892856,NA
FBgn0014466,4.935320101,-0.250923046,0.795596929,-0.315389662,0.752465815,NA
FBgn0014865,5.215741558,-0.728233803,0.879956033,-0.827579761,0.407908534,NA
FBgn0014949,4.667249236,0.500294839,0.955908242,0.523371195,0.600715966,NA
FBgn0015001,2.780375504,0.936695331,1.144685454,0.818299322,0.413186293,NA
FBgn0015010,4.016101408,0.696484075,0.910373408,0.765053185,0.444239875,NA
FBgn0015032,2.8151269,0.752640291,1.112538343,0.676507283,0.498718624,NA
FBgn0015033,1.980668005,1.082132301,1.34911145,0.802107418,0.422490824,NA
FBgn0015035,3.290145549,-0.455608498,1.025502614,-0.444278242,0.65684143,NA
FBgn0015038,1.720644244,-2.46350694,1.589949483,-1.549424662,0.121279669,NA
FBgn0015336,8.405100876,0.146602515,0.671140883,0.218437766,0.827088043,NA
FBgn0015380,4.575430642,1.564619332,0.943030112,1.659140373,0.097087509,NA
FBgn0015381,1.768975994,-0.540855411,1.354444641,-0.399318949,0.689658206,NA
FBgn0015519,5.802919656,1.273391459,0.865068232,1.472012741,0.141017437,NA
FBgn0015570,3.635071625,1.4535202,1.021275491,1.423240068,0.154666574,NA
FBgn0015574,1.266201562,-0.094360658,1.631220692,-0.057846653,0.953870777,NA
FBgn0015591,1.779549007,-0.07077127,1.495694512,-0.047316661,0.962260849,NA
FBgn0016013,4.889125548,-0.043756617,0.77770657,-0.056263658,0.955131769,NA
FBgn0016036,2.232861924,0.200112248,1.126826323,0.177589256,0.859045563,NA
FBgn0016675,4.087904384,0.356234148,0.914283871,0.389631885,0.696808771,NA
FBgn0016920,3.51888481,-1.62244179,0.974911007,-1.664194761,0.096073515,NA
FBgn0017448,4.336305417,0.16387751,0.880803065,0.186054654,0.852401902,NA
FBgn0017561,4.541117712,0.494455303,0.899023366,0.549991603,0.582325133,NA
FBgn0019650,7.211382329,0.071223246,0.677860154,0.105070708,0.916319702,NA
FBgn0019928,4.732394423,0.838806618,0.806919973,1.03951649,0.298564593,NA
FBgn0020258,3.303581355,-0.846627868,1.074853646,-0.787668043,0.430890903,NA
FBgn0020269,6.345037293,-0.155579748,0.683604754,-0.227587282,0.819967108,NA
FBgn0020277,2.55644442,-0.652368084,1.059962469,-0.61546338,0.538248746,NA
FBgn0020299,6.066116215,-0.740002832,0.744932855,-0.993381923,0.320523868,NA
FBgn0020307,7.496073058,-1.103152694,0.751098856,-1.468718379,0.14190919,NA
FBgn0020399,1.604125077,0.265323615,1.430790165,0.185438523,0.852885095,NA
FBgn0020439,4.679365925,-0.089743599,0.838119997,-0.107077268,0.914727681,NA
FBgn0020521,6.420241051,0.300028489,0.699664897,0.428817409,0.668056108,NA
FBgn0020880,1.582071409,0.15333919,1.471846266,0.104181526,0.917025294,NA
FBgn0021738,4.89059439,0.076592723,0.960172433,0.079769758,0.936420377,NA
FBgn0021776,8.11650431,0.400472791,0.633326229,0.632332553,0.527169597,NA
FBgn0022700,1.387782388,-1.002309543,1.451948825,-0.690320158,0.489992874,NA
FBgn0022981,1.612466998,0.420625299,1.456661962,0.288759719,0.772765259,NA
FBgn0023001,2.419170863,1.914268859,1.284925878,1.489789327,0.136279638,NA
FBgn0023090,8.348353143,0.192482612,0.679413514,0.283307011,0.776941503,NA
FBgn0023179,3.546766919,-0.113657353,0.967052777,-0.117529628,0.906440367,NA
FBgn0023197,1.541877674,1.484686662,1.489819077,0.996555008,0.318980554,NA
FBgn0023415,3.570433074,-0.288608531,0.96673685,-0.298538875,0.76529191,NA
FBgn0023489,1.541504254,0.589146245,1.492852677,0.394644598,0.693105195,NA
FBgn0023495,5.964579894,0.005418023,0.720864351,0.00751601,0.994003148,NA
FBgn0023534,3.40232254,-0.258947432,1.178888492,-0.219653881,0.826140725,NA
FBgn0023550,3.275595883,-1.248450629,1.0099992,-1.236090711,0.216424847,NA
FBgn0024179,4.638431242,-0.855544605,0.898718879,-0.951960201,0.341117166,NA
FBgn0024189,2.335321285,-0.394967401,1.28477423,-0.30742164,0.758522459,NA
FBgn0024244,1.127368133,-1.501175624,1.89042795,-0.794093011,0.427141286,NA
FBgn0024251,3.042078671,-0.121845122,1.068498584,-0.114033958,0.909210875,NA
FBgn0024290,1.552113817,2.863676506,1.729155398,1.656112868,0.097698964,NA
FBgn0024368,1.6948729,-0.290575978,1.45269437,-0.200025542,0.841460605,NA
FBgn0024913,5.782842552,-0.30395313,0.816868726,-0.372095443,0.709821789,NA
FBgn0024944,2.479592111,0.697157558,1.131729345,0.616010852,0.537887358,NA
FBgn0024963,4.304544834,0.650901928,0.971422937,0.670049989,0.502825924,NA
FBgn0024989,3.692880265,-0.096563001,0.943745985,-0.102318847,0.918503596,NA
FBgn0024995,3.632302337,0.283352777,1.00811069,0.28107308,0.778654348,NA
FBgn0025391,1.325020037,0.654845454,1.588092828,0.412347089,0.680085039,NA
FBgn0025454,4.492831083,0.621871656,0.913035904,0.681103179,0.495806206,NA
FBgn0025578,3.011041464,-0.645979611,1.058752844,-0.610132586,0.541773982,NA
FBgn0025595,2.085693217,0.356649144,1.193358176,0.298861776,0.765045513,NA
FBgn0025620,3.05585058,-0.117017719,1.017670667,-0.114985842,0.908456344,NA
FBgn0025686,2.102775359,-0.207471224,1.322731243,-0.156850627,0.875362572,NA
FBgn0025709,2.793494273,1.435163139,1.157268348,1.24012995,0.214927333,NA
FBgn0025835,5.215758164,-0.525621315,0.801970143,-0.655412573,0.512202159,NA
FBgn0025838,7.808793571,-0.047469688,0.701146436,-0.067702958,0.946022094,NA
FBgn0025879,7.003658561,-0.512267024,0.747050018,-0.685719847,0.492889789,NA
FBgn0025881,1.154761128,0.297006072,2.150965558,0.138080348,0.890176917,NA
FBgn0025882,1.553009789,-1.26872708,1.64671855,-0.770457757,0.441028404,NA
FBgn0026061,5.402386257,-0.322674843,0.866151632,-0.372538516,0.709491941,NA
FBgn0026087,2.225869375,1.429827159,1.296275276,1.103027408,0.270015263,NA
FBgn0026169,1.698081316,-0.006179725,1.507859073,-0.004098344,0.996730004,NA
FBgn0026268,4.155189191,-0.476758393,0.895518456,-0.532382543,0.594461073,NA
FBgn0026314,1.97158776,-0.105118732,1.276019836,-0.08238017,0.934344404,NA
FBgn0026388,2.34071106,-0.346352819,1.161856294,-0.298102976,0.76562457,NA
FBgn0026396,3.702650661,-1.703276208,0.967114907,-1.761193211,0.078205707,NA
FBgn0026403,3.705134541,-0.878933437,0.942009987,-0.933040466,0.350799076,NA
FBgn0026411,1.401491315,1.25404884,1.638111636,0.765545408,0.443946838,NA
FBgn0026562,43909.1098,-0.905027525,0.80027083,-1.130901554,NA,NA
FBgn0026878,7.484085753,0.535464133,0.672161222,0.796630505,0.425665656,NA
FBgn0027073,3.874228589,-0.214334151,0.868059215,-0.246911901,0.804976406,NA
FBgn0027343,4.751540949,0.29833856,0.816914817,0.365201553,0.714960959,NA
FBgn0027376,2.982566826,0.205128666,1.574305915,0.130297844,0.896330786,NA
FBgn0027494,2.873554232,0.669430241,1.200449413,0.557649689,0.577083619,NA
FBgn0027528,3.493206398,0.739194639,0.948960991,0.778951554,0.436008253,NA
FBgn0027560,7.479121812,0.431349712,0.657156844,0.656387765,0.511574661,NA
FBgn0027584,6.110521239,-0.324438975,0.889594248,-0.364704443,0.715332041,NA
FBgn0027608,3.859179133,-0.04295938,1.110056236,-0.038700183,0.969129427,NA
FBgn0027796,3.77818847,-0.030411948,0.865807268,-0.03512554,0.971979636,NA
FBgn0027844,3.647038284,-0.874190823,1.017960968,-0.858766545,0.390469329,NA
FBgn0028369,4.602159693,0.622602591,0.858464057,0.725251787,0.468297578,NA
FBgn0028370,3.9923556,0.780968703,0.958934964,0.814412585,0.415408631,NA
FBgn0028396,5.577497697,-0.841505748,0.76032281,-1.106774303,0.268391521,NA
FBgn0028418,8.611253499,0.60147911,0.643376864,0.934878365,0.349850988,NA
FBgn0028496,2.332410124,-0.923283605,1.294308141,-0.713341419,0.475634514,NA
FBgn0028525,5.018774966,-0.460594187,0.931281612,-0.494580996,0.62089592,NA
FBgn0028526,1.73893423,-0.127907932,1.513687365,-0.084500892,0.932658194,NA
FBgn0028527,4.216914703,1.020577318,0.914607156,1.11586413,0.264480298,NA
FBgn0028533,2.835527464,-0.060472987,1.205201039,-0.05017668,0.959981595,NA
FBgn0028534,3.309084201,-1.379903612,0.980522364,-1.407314777,0.159334069,NA
FBgn0028544,4.230221034,-0.61552475,0.883253085,-0.696883781,0.485875529,NA
FBgn0028560,1.771600448,0.435738568,1.377108863,0.316415484,0.751687165,NA
FBgn0028561,4.701131216,-0.84637158,0.934368814,-0.905821735,0.365030215,NA
FBgn0028562,7.557138534,-0.155499876,0.673852168,-0.230762596,0.817499241,NA
FBgn0028583,3.438371584,-0.506814094,1.249601931,-0.405580435,0.685050907,NA
FBgn0028622,7.589367765,0.415068272,0.7283616,0.569865672,0.56876881,NA
FBgn0028644,1.689365982,-0.597020345,1.329743539,-0.448974052,0.653450375,NA
FBgn0028645,3.568760326,0.74845286,0.998718547,0.749413197,0.453608199,NA
FBgn0028862,2.39429644,0.115121509,1.100741168,0.104585449,0.916704761,NA
FBgn0028871,4.37415075,-1.017734681,1.054489046,-0.965144858,0.334472261,NA
FBgn0028875,1.752862215,0.408222436,1.66366256,0.245375742,0.80616551,NA
FBgn0028888,2.574398135,0.363190971,1.227926396,0.295775848,0.767401269,NA
FBgn0028896,3.424808133,1.60461427,1.025963641,1.564006956,0.117815935,NA
FBgn0028902,4.118162887,0.381515723,0.909819498,0.419331223,0.674974081,NA
FBgn0028903,6.990190322,1.145544936,0.746089742,1.535398319,0.124686016,NA
FBgn0028905,7.768654122,-0.259861108,0.652924311,-0.397995761,0.690633311,NA
FBgn0028920,4.44890769,1.097641271,0.931508755,1.178347777,0.238657988,NA
FBgn0028942,5.488250718,0.52440473,0.846259276,0.619673833,0.535472546,NA
FBgn0028943,3.275096339,0.490546466,1.072475163,0.457396575,0.647386026,NA
FBgn0028961,3.533203839,-0.130197585,0.935739708,-0.139138677,0.889340566,NA
FBgn0029084,2.520763672,-0.173032862,1.153400195,-0.150019796,0.880748997,NA
FBgn0029123,2.490988594,-0.328348054,1.057040778,-0.310629505,0.756082294,NA
FBgn0029128,6.726543857,-0.789727047,0.684986988,-1.152908101,0.248948107,NA
FBgn0029518,2.582548198,-0.9493176,1.060204705,-0.895409722,0.370568105,NA
FBgn0029531,2.37815558,0.106784876,1.100014078,0.097075918,0.922666106,NA
FBgn0029532,2.785037611,0.468535246,1.040137259,0.450455208,0.652382245,NA
FBgn0029589,3.080211672,1.469233509,1.142274302,1.286235281,0.198360961,NA
FBgn0029590,1.964094168,0.09492835,1.34750441,0.070447525,0.943837466,NA
FBgn0029639,1.591032888,0.763607661,1.35018249,0.565558854,0.571693705,NA
FBgn0029643,6.799154483,0.266346042,0.694340738,0.383595586,0.701278212,NA
FBgn0029656,5.185794778,-0.117306533,0.915139836,-0.128184271,0.898003147,NA
FBgn0029657,5.623752788,0.538240114,0.837269899,0.642851384,0.520320537,NA
FBgn0029681,1.864470311,0.614140451,1.388860789,0.442190071,0.65835167,NA
FBgn0029692,1.812126617,0.732370412,1.313396908,0.557615453,0.577107002,NA
FBgn0029697,8.36706438,0.505372072,0.761624267,0.663545129,0.506981486,NA
FBgn0029700,1.736971936,-0.898639949,1.341293996,-0.669979849,0.502870636,NA
FBgn0029702,2.799427525,1.382226889,1.326958382,1.04165052,0.297573737,NA
FBgn0029705,2.535006717,1.106492044,1.329739343,0.832111984,0.405345738,NA
FBgn0029708,2.691063149,-0.081583122,1.219107109,-0.066920389,0.946645081,NA
FBgn0029716,2.469309293,-0.403981165,1.084813204,-0.372396983,0.7095973,NA
FBgn0029728,3.122117113,2.171551586,1.512845924,1.435408293,0.151170784,NA
FBgn0029745,5.127062697,-0.386707809,1.177567521,-0.328395444,0.742612687,NA
FBgn0029746,5.838539378,1.363691975,0.935333314,1.457974344,0.144847615,NA
FBgn0029748,1.637832452,-1.336649866,1.41799307,-0.942634978,0.345867643,NA
FBgn0029754,4.398253162,0.431315217,0.886813756,0.48636505,0.626708366,NA
FBgn0029804,7.015622881,-0.32500227,0.808722848,-0.401871013,0.687778957,NA
FBgn0029807,6.289035236,0.096511031,0.820898373,0.117567575,0.906410298,NA
FBgn0029809,2.394886292,-1.582544654,1.46562711,-1.079773049,0.280243255,NA
FBgn0029810,1.854499483,0.619564131,1.405990605,0.440660221,0.659458999,NA
FBgn0029830,7.915974969,0.411851119,0.659684652,0.624315145,0.532420639,NA
FBgn0029831,1.299995226,-0.17444635,1.815986963,-0.096061455,0.923471764,NA
FBgn0029837,2.093561175,0.20627744,1.365148653,0.151102548,0.879894823,NA
FBgn0029838,1.543913424,0.590990425,1.492745986,0.395908233,0.692172727,NA
FBgn0029843,2.907962538,-0.492173899,1.025673431,-0.479854391,0.631330934,NA
FBgn0029846,6.254511235,0.396179087,0.762980654,0.519251812,0.603585152,NA
FBgn0029864,3.662451438,0.559296114,0.988812568,0.565623994,0.571649413,NA
FBgn0029898,6.536595933,0.537280748,0.793783407,0.676860643,0.498494377,NA
FBgn0029909,7.64916261,0.622815148,0.670923243,0.92829568,0.353254214,NA
FBgn0029922,5.874003506,-0.325313501,0.708183466,-0.45936331,0.645973291,NA
FBgn0029932,3.048002558,-0.125142167,1.057246793,-0.118366088,0.905777594,NA
FBgn0029939,7.398645182,-0.22917232,0.670651203,-0.34171611,0.732564547,NA
FBgn0029946,3.108458641,0.375091947,1.382750449,0.271265106,0.786187142,NA
FBgn0029949,3.709559517,-1.119127205,1.117171835,-1.001750286,0.316464213,NA
FBgn0029955,5.597125121,0.292644986,0.75090372,0.389723713,0.696740859,NA
FBgn0029987,2.897076561,1.014765781,1.13321049,0.895478634,0.370531282,NA
FBgn0029989,8.4229797,0.098023112,0.610846984,0.160470813,0.872510212,NA
FBgn0029995,2.006391727,-0.899260668,1.377921445,-0.652621143,0.514000552,NA
